Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014933,1968,04,21,,,
IDCJAC0010,014933,1968,04,22,,,
IDCJAC0010,014933,1968,04,23,,,
IDCJAC0010,014933,1968,04,24,,,
IDCJAC0010,014933,1968,04,25,,,
IDCJAC0010,014933,1968,04,26,,,
IDCJAC0010,014933,1968,04,27,,,
IDCJAC0010,014933,1968,04,28,,,
IDCJAC0010,014933,1968,04,29,,,
IDCJAC0010,014933,1968,04,30,,,
IDCJAC0010,014933,1968,05,01,,,
IDCJAC0010,014933,1968,05,02,,,
IDCJAC0010,014933,1968,05,03,,,
IDCJAC0010,014933,1968,05,04,,,
IDCJAC0010,014933,1968,05,05,,,
IDCJAC0010,014933,1968,05,06,,,
IDCJAC0010,014933,1968,05,07,,,
IDCJAC0010,014933,1968,05,08,,,
IDCJAC0010,014933,1968,05,09,,,
IDCJAC0010,014933,1968,05,10,,,
IDCJAC0010,014933,1968,05,11,,,
IDCJAC0010,014933,1968,05,12,,,
IDCJAC0010,014933,1968,05,13,,,
IDCJAC0010,014933,1968,05,14,,,
IDCJAC0010,014933,1968,05,15,,,
IDCJAC0010,014933,1968,05,16,,,
IDCJAC0010,014933,1968,05,17,,,
IDCJAC0010,014933,1968,05,18,,,
IDCJAC0010,014933,1968,05,19,,,
IDCJAC0010,014933,1968,05,20,,,
IDCJAC0010,014933,1968,05,21,,,
IDCJAC0010,014933,1968,05,22,,,
IDCJAC0010,014933,1968,05,23,,,
IDCJAC0010,014933,1968,05,24,,,
IDCJAC0010,014933,1968,05,25,,,
IDCJAC0010,014933,1968,05,26,,,
IDCJAC0010,014933,1968,05,27,,,
IDCJAC0010,014933,1968,05,28,,,
IDCJAC0010,014933,1968,05,29,,,
IDCJAC0010,014933,1968,05,30,,,
IDCJAC0010,014933,1968,05,31,,,
IDCJAC0010,014933,1968,06,01,,,
IDCJAC0010,014933,1968,06,02,,,
IDCJAC0010,014933,1968,06,03,,,
IDCJAC0010,014933,1968,06,04,,,
IDCJAC0010,014933,1968,06,05,,,
IDCJAC0010,014933,1968,06,06,,,
IDCJAC0010,014933,1968,06,07,,,
IDCJAC0010,014933,1968,06,08,,,
IDCJAC0010,014933,1968,06,09,,,
IDCJAC0010,014933,1968,06,10,,,
IDCJAC0010,014933,1968,06,11,,,
IDCJAC0010,014933,1968,06,12,,,
IDCJAC0010,014933,1968,06,13,,,
IDCJAC0010,014933,1968,06,14,,,
IDCJAC0010,014933,1968,06,15,,,
IDCJAC0010,014933,1968,06,16,,,
IDCJAC0010,014933,1968,06,17,,,
IDCJAC0010,014933,1968,06,18,,,
IDCJAC0010,014933,1968,06,19,,,
IDCJAC0010,014933,1968,06,20,,,
IDCJAC0010,014933,1968,06,21,,,
IDCJAC0010,014933,1968,06,22,,,
IDCJAC0010,014933,1968,06,23,,,
IDCJAC0010,014933,1968,06,24,,,
IDCJAC0010,014933,1968,06,25,,,
IDCJAC0010,014933,1968,06,26,,,
IDCJAC0010,014933,1968,06,27,,,
IDCJAC0010,014933,1968,06,28,,,
IDCJAC0010,014933,1968,06,29,,,
IDCJAC0010,014933,1968,06,30,,,
IDCJAC0010,014933,1968,07,01,,,
IDCJAC0010,014933,1968,07,02,,,
IDCJAC0010,014933,1968,07,03,,,
IDCJAC0010,014933,1968,07,04,,,
IDCJAC0010,014933,1968,07,05,,,
IDCJAC0010,014933,1968,07,06,,,
IDCJAC0010,014933,1968,07,07,,,
IDCJAC0010,014933,1968,07,08,,,
IDCJAC0010,014933,1968,07,09,,,
IDCJAC0010,014933,1968,07,10,,,
IDCJAC0010,014933,1968,07,11,,,
IDCJAC0010,014933,1968,07,12,,,
IDCJAC0010,014933,1968,07,13,,,
IDCJAC0010,014933,1968,07,14,,,
IDCJAC0010,014933,1968,07,15,,,
IDCJAC0010,014933,1968,07,16,,,
IDCJAC0010,014933,1968,07,17,,,
IDCJAC0010,014933,1968,07,18,,,
IDCJAC0010,014933,1968,07,19,,,
IDCJAC0010,014933,1968,07,20,,,
IDCJAC0010,014933,1968,07,21,,,
IDCJAC0010,014933,1968,07,22,25.0,,Y
IDCJAC0010,014933,1968,07,23,24.6,1,Y
IDCJAC0010,014933,1968,07,24,25.0,1,Y
IDCJAC0010,014933,1968,07,25,26.0,1,Y
IDCJAC0010,014933,1968,07,26,26.7,1,Y
IDCJAC0010,014933,1968,07,27,27.4,1,Y
IDCJAC0010,014933,1968,07,28,28.8,1,Y
IDCJAC0010,014933,1968,07,29,30.2,1,Y
IDCJAC0010,014933,1968,07,30,29.6,1,Y
IDCJAC0010,014933,1968,07,31,29.0,1,Y
IDCJAC0010,014933,1968,08,01,29.8,1,Y
IDCJAC0010,014933,1968,08,02,,,
IDCJAC0010,014933,1968,08,03,,,
IDCJAC0010,014933,1968,08,04,,,
IDCJAC0010,014933,1968,08,05,35.6,1,Y
IDCJAC0010,014933,1968,08,06,32.1,1,Y
IDCJAC0010,014933,1968,08,07,32.9,1,Y
IDCJAC0010,014933,1968,08,08,33.9,1,Y
IDCJAC0010,014933,1968,08,09,33.2,1,Y
IDCJAC0010,014933,1968,08,10,33.8,1,Y
IDCJAC0010,014933,1968,08,11,33.3,1,Y
IDCJAC0010,014933,1968,08,12,,,
IDCJAC0010,014933,1968,08,13,32.2,1,Y
IDCJAC0010,014933,1968,08,14,28.3,1,Y
IDCJAC0010,014933,1968,08,15,27.2,1,Y
IDCJAC0010,014933,1968,08,16,26.7,1,Y
IDCJAC0010,014933,1968,08,17,27.7,1,Y
IDCJAC0010,014933,1968,08,18,28.4,1,Y
IDCJAC0010,014933,1968,08,19,31.7,1,Y
IDCJAC0010,014933,1968,08,20,,,
IDCJAC0010,014933,1968,08,21,33.3,1,Y
IDCJAC0010,014933,1968,08,22,33.6,1,Y
IDCJAC0010,014933,1968,08,23,34.0,1,Y
IDCJAC0010,014933,1968,08,24,,,
IDCJAC0010,014933,1968,08,25,35.1,1,Y
IDCJAC0010,014933,1968,08,26,35.6,1,Y
IDCJAC0010,014933,1968,08,27,35.4,1,Y
IDCJAC0010,014933,1968,08,28,35.0,1,Y
IDCJAC0010,014933,1968,08,29,35.9,1,Y
IDCJAC0010,014933,1968,08,30,34.5,1,Y
IDCJAC0010,014933,1968,08,31,33.3,1,Y
IDCJAC0010,014933,1968,09,01,35.2,1,Y
IDCJAC0010,014933,1968,09,02,34.8,1,Y
IDCJAC0010,014933,1968,09,03,,,
IDCJAC0010,014933,1968,09,04,35.1,1,Y
IDCJAC0010,014933,1968,09,05,35.6,1,Y
IDCJAC0010,014933,1968,09,06,34.9,1,Y
IDCJAC0010,014933,1968,09,07,,,
IDCJAC0010,014933,1968,09,08,,,
IDCJAC0010,014933,1968,09,09,,,
IDCJAC0010,014933,1968,09,10,,,
IDCJAC0010,014933,1968,09,11,33.9,,Y
IDCJAC0010,014933,1968,09,12,,,
IDCJAC0010,014933,1968,09,13,34.5,1,Y
IDCJAC0010,014933,1968,09,14,34.6,1,Y
IDCJAC0010,014933,1968,09,15,34.9,1,Y
IDCJAC0010,014933,1968,09,16,36.1,1,Y
IDCJAC0010,014933,1968,09,17,35.9,1,Y
IDCJAC0010,014933,1968,09,18,35.6,1,Y
IDCJAC0010,014933,1968,09,19,36.1,1,Y
IDCJAC0010,014933,1968,09,20,36.1,1,Y
IDCJAC0010,014933,1968,09,21,,,
IDCJAC0010,014933,1968,09,22,35.3,1,Y
IDCJAC0010,014933,1968,09,23,35.8,1,Y
IDCJAC0010,014933,1968,09,24,,,
IDCJAC0010,014933,1968,09,25,36.0,1,Y
IDCJAC0010,014933,1968,09,26,36.7,1,Y
IDCJAC0010,014933,1968,09,27,36.0,1,Y
IDCJAC0010,014933,1968,09,28,37.1,1,Y
IDCJAC0010,014933,1968,09,29,36.4,1,Y
IDCJAC0010,014933,1968,09,30,35.6,1,Y
IDCJAC0010,014933,1968,10,01,,,
IDCJAC0010,014933,1968,10,02,37.2,1,Y
IDCJAC0010,014933,1968,10,03,35.7,1,Y
IDCJAC0010,014933,1968,10,04,,,
IDCJAC0010,014933,1968,10,05,,,
IDCJAC0010,014933,1968,10,06,36.1,1,Y
IDCJAC0010,014933,1968,10,07,,,
IDCJAC0010,014933,1968,10,08,36.9,1,Y
IDCJAC0010,014933,1968,10,09,36.7,1,Y
IDCJAC0010,014933,1968,10,10,34.4,1,Y
IDCJAC0010,014933,1968,10,11,34.4,1,Y
IDCJAC0010,014933,1968,10,12,,,
IDCJAC0010,014933,1968,10,13,37.2,1,Y
IDCJAC0010,014933,1968,10,14,36.1,1,Y
IDCJAC0010,014933,1968,10,15,35.5,1,Y
IDCJAC0010,014933,1968,10,16,36.1,1,Y
IDCJAC0010,014933,1968,10,17,36.3,1,Y
IDCJAC0010,014933,1968,10,18,,,
IDCJAC0010,014933,1968,10,19,36.8,1,Y
IDCJAC0010,014933,1968,10,20,37.4,1,Y
IDCJAC0010,014933,1968,10,21,38.4,1,Y
IDCJAC0010,014933,1968,10,22,37.8,1,Y
IDCJAC0010,014933,1968,10,23,37.8,1,Y
IDCJAC0010,014933,1968,10,24,37.1,1,Y
IDCJAC0010,014933,1968,10,25,37.8,1,Y
IDCJAC0010,014933,1968,10,26,36.3,1,Y
IDCJAC0010,014933,1968,10,27,38.3,1,Y
IDCJAC0010,014933,1968,10,28,38.4,1,Y
IDCJAC0010,014933,1968,10,29,37.3,1,Y
IDCJAC0010,014933,1968,10,30,37.2,1,Y
IDCJAC0010,014933,1968,10,31,,,
IDCJAC0010,014933,1968,11,01,,,
IDCJAC0010,014933,1968,11,02,,,
IDCJAC0010,014933,1968,11,03,,,
IDCJAC0010,014933,1968,11,04,,,
IDCJAC0010,014933,1968,11,05,,,
IDCJAC0010,014933,1968,11,06,,,
IDCJAC0010,014933,1968,11,07,,,
IDCJAC0010,014933,1968,11,08,,,
IDCJAC0010,014933,1968,11,09,,,
IDCJAC0010,014933,1968,11,10,,,
IDCJAC0010,014933,1968,11,11,,,
IDCJAC0010,014933,1968,11,12,,,
IDCJAC0010,014933,1968,11,13,,,
IDCJAC0010,014933,1968,11,14,,,
IDCJAC0010,014933,1968,11,15,,,
IDCJAC0010,014933,1968,11,16,,,
IDCJAC0010,014933,1968,11,17,,,
IDCJAC0010,014933,1968,11,18,,,
IDCJAC0010,014933,1968,11,19,,,
IDCJAC0010,014933,1968,11,20,,,
IDCJAC0010,014933,1968,11,21,,,
IDCJAC0010,014933,1968,11,22,,,
IDCJAC0010,014933,1968,11,23,,,
IDCJAC0010,014933,1968,11,24,,,
IDCJAC0010,014933,1968,11,25,,,
IDCJAC0010,014933,1968,11,26,,,
IDCJAC0010,014933,1968,11,27,,,
IDCJAC0010,014933,1968,11,28,,,
IDCJAC0010,014933,1968,11,29,,,
IDCJAC0010,014933,1968,11,30,,,
IDCJAC0010,014933,1968,12,01,,,
IDCJAC0010,014933,1968,12,02,,,
IDCJAC0010,014933,1968,12,03,,,
IDCJAC0010,014933,1968,12,04,,,
IDCJAC0010,014933,1968,12,05,,,
IDCJAC0010,014933,1968,12,06,,,
IDCJAC0010,014933,1968,12,07,,,
IDCJAC0010,014933,1968,12,08,,,
IDCJAC0010,014933,1968,12,09,,,
IDCJAC0010,014933,1968,12,10,,,
IDCJAC0010,014933,1968,12,11,,,
IDCJAC0010,014933,1968,12,12,,,
IDCJAC0010,014933,1968,12,13,,,
IDCJAC0010,014933,1968,12,14,,,
IDCJAC0010,014933,1968,12,15,,,
IDCJAC0010,014933,1968,12,16,,,
IDCJAC0010,014933,1968,12,17,,,
IDCJAC0010,014933,1968,12,18,,,
IDCJAC0010,014933,1968,12,19,,,
IDCJAC0010,014933,1968,12,20,,,
IDCJAC0010,014933,1968,12,21,,,
IDCJAC0010,014933,1968,12,22,,,
IDCJAC0010,014933,1968,12,23,,,
IDCJAC0010,014933,1968,12,24,,,
IDCJAC0010,014933,1968,12,25,,,
IDCJAC0010,014933,1968,12,26,,,
IDCJAC0010,014933,1968,12,27,,,
IDCJAC0010,014933,1968,12,28,,,
IDCJAC0010,014933,1968,12,29,,,
IDCJAC0010,014933,1968,12,30,,,
IDCJAC0010,014933,1968,12,31,,,
IDCJAC0010,014933,1969,01,01,,,
IDCJAC0010,014933,1969,01,02,,,
IDCJAC0010,014933,1969,01,03,,,
IDCJAC0010,014933,1969,01,04,,,
IDCJAC0010,014933,1969,01,05,,,
IDCJAC0010,014933,1969,01,06,,,
IDCJAC0010,014933,1969,01,07,,,
IDCJAC0010,014933,1969,01,08,,,
IDCJAC0010,014933,1969,01,09,,,
IDCJAC0010,014933,1969,01,10,,,
IDCJAC0010,014933,1969,01,11,,,
IDCJAC0010,014933,1969,01,12,,,
IDCJAC0010,014933,1969,01,13,,,
IDCJAC0010,014933,1969,01,14,,,
IDCJAC0010,014933,1969,01,15,,,
IDCJAC0010,014933,1969,01,16,,,
IDCJAC0010,014933,1969,01,17,,,
IDCJAC0010,014933,1969,01,18,,,
IDCJAC0010,014933,1969,01,19,,,
IDCJAC0010,014933,1969,01,20,,,
IDCJAC0010,014933,1969,01,21,,,
IDCJAC0010,014933,1969,01,22,,,
IDCJAC0010,014933,1969,01,23,,,
IDCJAC0010,014933,1969,01,24,,,
IDCJAC0010,014933,1969,01,25,,,
IDCJAC0010,014933,1969,01,26,,,
IDCJAC0010,014933,1969,01,27,,,
IDCJAC0010,014933,1969,01,28,,,
IDCJAC0010,014933,1969,01,29,,,
IDCJAC0010,014933,1969,01,30,,,
IDCJAC0010,014933,1969,01,31,,,
IDCJAC0010,014933,1969,02,01,,,
IDCJAC0010,014933,1969,02,02,,,
IDCJAC0010,014933,1969,02,03,,,
IDCJAC0010,014933,1969,02,04,,,
IDCJAC0010,014933,1969,02,05,,,
IDCJAC0010,014933,1969,02,06,,,
IDCJAC0010,014933,1969,02,07,,,
IDCJAC0010,014933,1969,02,08,,,
IDCJAC0010,014933,1969,02,09,,,
IDCJAC0010,014933,1969,02,10,,,
IDCJAC0010,014933,1969,02,11,,,
IDCJAC0010,014933,1969,02,12,,,
IDCJAC0010,014933,1969,02,13,,,
IDCJAC0010,014933,1969,02,14,,,
IDCJAC0010,014933,1969,02,15,,,
IDCJAC0010,014933,1969,02,16,,,
IDCJAC0010,014933,1969,02,17,,,
IDCJAC0010,014933,1969,02,18,,,
IDCJAC0010,014933,1969,02,19,,,
IDCJAC0010,014933,1969,02,20,,,
IDCJAC0010,014933,1969,02,21,,,
IDCJAC0010,014933,1969,02,22,,,
IDCJAC0010,014933,1969,02,23,,,
IDCJAC0010,014933,1969,02,24,,,
IDCJAC0010,014933,1969,02,25,,,
IDCJAC0010,014933,1969,02,26,,,
IDCJAC0010,014933,1969,02,27,,,
IDCJAC0010,014933,1969,02,28,,,
IDCJAC0010,014933,1969,03,01,,,
IDCJAC0010,014933,1969,03,02,,,
IDCJAC0010,014933,1969,03,03,28.9,,Y
IDCJAC0010,014933,1969,03,04,27.8,1,Y
IDCJAC0010,014933,1969,03,05,30.0,1,Y
IDCJAC0010,014933,1969,03,06,31.1,1,Y
IDCJAC0010,014933,1969,03,07,32.2,1,Y
IDCJAC0010,014933,1969,03,08,33.4,1,Y
IDCJAC0010,014933,1969,03,09,33.3,1,Y
IDCJAC0010,014933,1969,03,10,33.0,1,Y
IDCJAC0010,014933,1969,03,11,32.4,1,Y
IDCJAC0010,014933,1969,03,12,34.4,1,Y
IDCJAC0010,014933,1969,03,13,35.5,1,Y
IDCJAC0010,014933,1969,03,14,34.7,1,Y
IDCJAC0010,014933,1969,03,15,33.9,1,Y
IDCJAC0010,014933,1969,03,16,31.7,1,Y
IDCJAC0010,014933,1969,03,17,32.2,1,Y
IDCJAC0010,014933,1969,03,18,32.4,1,Y
IDCJAC0010,014933,1969,03,19,33.9,1,Y
IDCJAC0010,014933,1969,03,20,34.0,1,Y
IDCJAC0010,014933,1969,03,21,33.3,1,Y
IDCJAC0010,014933,1969,03,22,,,
IDCJAC0010,014933,1969,03,23,34.4,1,Y
IDCJAC0010,014933,1969,03,24,34.3,1,Y
IDCJAC0010,014933,1969,03,25,35.0,1,Y
IDCJAC0010,014933,1969,03,26,33.3,1,Y
IDCJAC0010,014933,1969,03,27,33.3,1,Y
IDCJAC0010,014933,1969,03,28,33.9,1,Y
IDCJAC0010,014933,1969,03,29,34.4,1,Y
IDCJAC0010,014933,1969,03,30,34.4,1,Y
IDCJAC0010,014933,1969,03,31,33.7,1,Y
IDCJAC0010,014933,1969,04,01,33.8,1,Y
IDCJAC0010,014933,1969,04,02,34.1,1,Y
IDCJAC0010,014933,1969,04,03,34.0,1,Y
IDCJAC0010,014933,1969,04,04,34.0,1,Y
IDCJAC0010,014933,1969,04,05,33.9,1,Y
IDCJAC0010,014933,1969,04,06,34.4,1,Y
IDCJAC0010,014933,1969,04,07,35.0,1,Y
IDCJAC0010,014933,1969,04,08,35.1,1,Y
IDCJAC0010,014933,1969,04,09,35.7,1,Y
IDCJAC0010,014933,1969,04,10,36.1,1,Y
IDCJAC0010,014933,1969,04,11,35.0,1,Y
IDCJAC0010,014933,1969,04,12,35.0,1,Y
IDCJAC0010,014933,1969,04,13,35.5,1,Y
IDCJAC0010,014933,1969,04,14,34.4,1,Y
IDCJAC0010,014933,1969,04,15,32.2,1,Y
IDCJAC0010,014933,1969,04,16,30.0,1,Y
IDCJAC0010,014933,1969,04,17,31.7,1,Y
IDCJAC0010,014933,1969,04,18,32.0,1,Y
IDCJAC0010,014933,1969,04,19,32.2,1,Y
IDCJAC0010,014933,1969,04,20,31.1,1,Y
IDCJAC0010,014933,1969,04,21,31.7,1,Y
IDCJAC0010,014933,1969,04,22,33.0,1,Y
IDCJAC0010,014933,1969,04,23,34.4,1,Y
IDCJAC0010,014933,1969,04,24,34.4,1,Y
IDCJAC0010,014933,1969,04,25,33.9,1,Y
IDCJAC0010,014933,1969,04,26,,,
IDCJAC0010,014933,1969,04,27,34.5,1,Y
IDCJAC0010,014933,1969,04,28,34.4,1,Y
IDCJAC0010,014933,1969,04,29,34.4,1,Y
IDCJAC0010,014933,1969,04,30,34.9,1,Y
IDCJAC0010,014933,1969,05,01,34.5,1,Y
IDCJAC0010,014933,1969,05,02,34.5,1,Y
IDCJAC0010,014933,1969,05,03,33.4,1,Y
IDCJAC0010,014933,1969,05,04,33.3,1,Y
IDCJAC0010,014933,1969,05,05,33.7,1,Y
IDCJAC0010,014933,1969,05,06,33.9,1,Y
IDCJAC0010,014933,1969,05,07,33.3,1,Y
IDCJAC0010,014933,1969,05,08,32.2,1,Y
IDCJAC0010,014933,1969,05,09,33.0,1,Y
IDCJAC0010,014933,1969,05,10,33.6,1,Y
IDCJAC0010,014933,1969,05,11,33.5,1,Y
IDCJAC0010,014933,1969,05,12,34.4,1,Y
IDCJAC0010,014933,1969,05,13,34.2,1,Y
IDCJAC0010,014933,1969,05,14,33.3,1,Y
IDCJAC0010,014933,1969,05,15,33.3,1,Y
IDCJAC0010,014933,1969,05,16,,,
IDCJAC0010,014933,1969,05,17,33.1,1,Y
IDCJAC0010,014933,1969,05,18,33.3,1,Y
IDCJAC0010,014933,1969,05,19,31.5,1,Y
IDCJAC0010,014933,1969,05,20,31.8,1,Y
IDCJAC0010,014933,1969,05,21,32.4,1,Y
IDCJAC0010,014933,1969,05,22,33.3,1,Y
IDCJAC0010,014933,1969,05,23,33.9,1,Y
IDCJAC0010,014933,1969,05,24,,,
IDCJAC0010,014933,1969,05,25,34.6,1,Y
IDCJAC0010,014933,1969,05,26,33.2,1,Y
IDCJAC0010,014933,1969,05,27,32.0,1,Y
IDCJAC0010,014933,1969,05,28,31.9,1,Y
IDCJAC0010,014933,1969,05,29,30.7,1,Y
IDCJAC0010,014933,1969,05,30,30.6,1,Y
IDCJAC0010,014933,1969,05,31,26.1,1,Y
