Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,014022,2002,09,12,0.0,1,N
IDCJAC0009,014022,2002,09,13,0.0,1,N
IDCJAC0009,014022,2002,09,14,1.4,1,N
IDCJAC0009,014022,2002,09,15,23.8,1,N
IDCJAC0009,014022,2002,09,16,0.0,1,N
IDCJAC0009,014022,2002,09,17,1.2,1,N
IDCJAC0009,014022,2002,09,18,0.2,1,N
IDCJAC0009,014022,2002,09,19,0.0,1,N
IDCJAC0009,014022,2002,09,20,0.0,1,N
IDCJAC0009,014022,2002,09,21,0.0,1,N
IDCJAC0009,014022,2002,09,22,0.0,1,N
IDCJAC0009,014022,2002,09,23,0.0,1,N
IDCJAC0009,014022,2002,09,24,0.0,1,N
IDCJAC0009,014022,2002,09,25,0.0,1,N
IDCJAC0009,014022,2002,09,26,0.0,1,N
IDCJAC0009,014022,2002,09,27,0.0,1,N
IDCJAC0009,014022,2002,09,28,0.0,1,N
IDCJAC0009,014022,2002,09,29,0.0,1,N
IDCJAC0009,014022,2002,09,30,21.4,1,N
IDCJAC0009,014022,2002,10,01,0.2,1,N
IDCJAC0009,014022,2002,10,02,0.0,1,N
IDCJAC0009,014022,2002,10,03,0.0,1,N
IDCJAC0009,014022,2002,10,04,1.4,1,N
IDCJAC0009,014022,2002,10,05,0.0,1,N
IDCJAC0009,014022,2002,10,06,0.0,1,N
IDCJAC0009,014022,2002,10,07,0.0,1,N
IDCJAC0009,014022,2002,10,08,0.0,1,N
IDCJAC0009,014022,2002,10,09,0.0,1,N
IDCJAC0009,014022,2002,10,10,0.0,1,N
IDCJAC0009,014022,2002,10,11,0.0,1,N
IDCJAC0009,014022,2002,10,12,0.8,1,N
IDCJAC0009,014022,2002,10,13,0.0,1,N
IDCJAC0009,014022,2002,10,14,0.0,1,N
IDCJAC0009,014022,2002,10,15,0.0,1,N
IDCJAC0009,014022,2002,10,16,0.0,1,N
IDCJAC0009,014022,2002,10,17,0.0,1,N
IDCJAC0009,014022,2002,10,18,0.0,1,N
IDCJAC0009,014022,2002,10,19,0.0,1,N
IDCJAC0009,014022,2002,10,20,0.0,1,N
IDCJAC0009,014022,2002,10,21,0.0,1,N
IDCJAC0009,014022,2002,10,22,0.0,1,N
IDCJAC0009,014022,2002,10,23,0.0,1,N
IDCJAC0009,014022,2002,10,24,0.0,1,N
IDCJAC0009,014022,2002,10,25,0.0,1,N
IDCJAC0009,014022,2002,10,26,0.2,1,N
IDCJAC0009,014022,2002,10,27,0.0,1,N
IDCJAC0009,014022,2002,10,28,0.0,1,N
IDCJAC0009,014022,2002,10,29,0.0,1,N
IDCJAC0009,014022,2002,10,30,0.0,1,N
IDCJAC0009,014022,2002,10,31,0.0,1,N
IDCJAC0009,014022,2002,11,01,,,
IDCJAC0009,014022,2002,11,02,,,
IDCJAC0009,014022,2002,11,03,,,
IDCJAC0009,014022,2002,11,04,,,
IDCJAC0009,014022,2002,11,05,,,
IDCJAC0009,014022,2002,11,06,,,
IDCJAC0009,014022,2002,11,07,,,
IDCJAC0009,014022,2002,11,08,,,
IDCJAC0009,014022,2002,11,09,,,
IDCJAC0009,014022,2002,11,10,,,
IDCJAC0009,014022,2002,11,11,,,
IDCJAC0009,014022,2002,11,12,,,
IDCJAC0009,014022,2002,11,13,,,
IDCJAC0009,014022,2002,11,14,,,
IDCJAC0009,014022,2002,11,15,,,
IDCJAC0009,014022,2002,11,16,,,
IDCJAC0009,014022,2002,11,17,,,
IDCJAC0009,014022,2002,11,18,,,
IDCJAC0009,014022,2002,11,19,,,
IDCJAC0009,014022,2002,11,20,,,
IDCJAC0009,014022,2002,11,21,,,
IDCJAC0009,014022,2002,11,22,,,
IDCJAC0009,014022,2002,11,23,,,
IDCJAC0009,014022,2002,11,24,,,
IDCJAC0009,014022,2002,11,25,,,
IDCJAC0009,014022,2002,11,26,,,
IDCJAC0009,014022,2002,11,27,,,
IDCJAC0009,014022,2002,11,28,,,
IDCJAC0009,014022,2002,11,29,,,
IDCJAC0009,014022,2002,11,30,,,
IDCJAC0009,014022,2002,12,01,24.0,1,N
IDCJAC0009,014022,2002,12,02,11.2,1,N
IDCJAC0009,014022,2002,12,03,0.6,1,N
IDCJAC0009,014022,2002,12,04,0.0,1,N
IDCJAC0009,014022,2002,12,05,0.0,1,N
IDCJAC0009,014022,2002,12,06,0.6,1,N
IDCJAC0009,014022,2002,12,07,0.0,1,N
IDCJAC0009,014022,2002,12,08,0.0,1,N
IDCJAC0009,014022,2002,12,09,0.0,1,N
IDCJAC0009,014022,2002,12,10,0.0,1,N
IDCJAC0009,014022,2002,12,11,1.0,1,N
IDCJAC0009,014022,2002,12,12,0.6,1,N
IDCJAC0009,014022,2002,12,13,0.0,1,N
IDCJAC0009,014022,2002,12,14,0.4,1,N
IDCJAC0009,014022,2002,12,15,4.0,1,N
IDCJAC0009,014022,2002,12,16,1.0,1,N
IDCJAC0009,014022,2002,12,17,1.6,1,N
IDCJAC0009,014022,2002,12,18,9.0,1,N
IDCJAC0009,014022,2002,12,19,0.2,1,N
IDCJAC0009,014022,2002,12,20,13.0,1,N
IDCJAC0009,014022,2002,12,21,0.0,1,N
IDCJAC0009,014022,2002,12,22,1.6,1,N
IDCJAC0009,014022,2002,12,23,0.2,1,N
IDCJAC0009,014022,2002,12,24,0.0,1,N
IDCJAC0009,014022,2002,12,25,52.8,1,N
IDCJAC0009,014022,2002,12,26,0.0,1,N
IDCJAC0009,014022,2002,12,27,16.8,1,N
IDCJAC0009,014022,2002,12,28,0.0,1,N
IDCJAC0009,014022,2002,12,29,0.0,1,N
IDCJAC0009,014022,2002,12,30,0.0,1,N
IDCJAC0009,014022,2002,12,31,13.6,1,N
IDCJAC0009,014022,2003,01,01,1.0,1,N
IDCJAC0009,014022,2003,01,02,17.6,1,N
IDCJAC0009,014022,2003,01,03,0.0,1,N
IDCJAC0009,014022,2003,01,04,5.2,1,N
IDCJAC0009,014022,2003,01,05,55.0,1,N
IDCJAC0009,014022,2003,01,06,3.2,1,N
IDCJAC0009,014022,2003,01,07,1.2,1,N
IDCJAC0009,014022,2003,01,08,0.6,1,N
IDCJAC0009,014022,2003,01,09,2.0,1,N
IDCJAC0009,014022,2003,01,10,0.0,1,N
IDCJAC0009,014022,2003,01,11,0.0,1,N
IDCJAC0009,014022,2003,01,12,73.4,1,N
IDCJAC0009,014022,2003,01,13,76.6,1,N
IDCJAC0009,014022,2003,01,14,1.0,1,N
IDCJAC0009,014022,2003,01,15,11.6,1,N
IDCJAC0009,014022,2003,01,16,0.2,1,N
IDCJAC0009,014022,2003,01,17,28.2,1,N
IDCJAC0009,014022,2003,01,18,16.6,1,N
IDCJAC0009,014022,2003,01,19,10.6,1,N
IDCJAC0009,014022,2003,01,20,92.6,1,N
IDCJAC0009,014022,2003,01,21,14.8,1,N
IDCJAC0009,014022,2003,01,22,0.0,1,N
IDCJAC0009,014022,2003,01,23,39.4,1,N
IDCJAC0009,014022,2003,01,24,43.8,1,N
IDCJAC0009,014022,2003,01,25,19.0,1,N
IDCJAC0009,014022,2003,01,26,0.0,1,N
IDCJAC0009,014022,2003,01,27,8.0,1,N
IDCJAC0009,014022,2003,01,28,0.0,1,N
IDCJAC0009,014022,2003,01,29,0.2,1,N
IDCJAC0009,014022,2003,01,30,0.2,1,N
IDCJAC0009,014022,2003,01,31,14.2,1,N
IDCJAC0009,014022,2003,02,01,3.6,1,N
IDCJAC0009,014022,2003,02,02,0.0,1,N
IDCJAC0009,014022,2003,02,03,8.6,1,N
IDCJAC0009,014022,2003,02,04,2.4,1,N
IDCJAC0009,014022,2003,02,05,0.2,1,N
IDCJAC0009,014022,2003,02,06,27.4,1,N
IDCJAC0009,014022,2003,02,07,0.0,1,N
IDCJAC0009,014022,2003,02,08,6.0,1,N
IDCJAC0009,014022,2003,02,09,1.8,1,N
IDCJAC0009,014022,2003,02,10,15.4,1,N
IDCJAC0009,014022,2003,02,11,6.2,1,N
IDCJAC0009,014022,2003,02,12,11.6,1,N
IDCJAC0009,014022,2003,02,13,5.4,1,N
IDCJAC0009,014022,2003,02,14,67.8,1,N
IDCJAC0009,014022,2003,02,15,30.8,1,N
IDCJAC0009,014022,2003,02,16,12.8,1,N
IDCJAC0009,014022,2003,02,17,42.4,1,N
IDCJAC0009,014022,2003,02,18,14.2,1,N
IDCJAC0009,014022,2003,02,19,0.6,1,N
IDCJAC0009,014022,2003,02,20,,,
IDCJAC0009,014022,2003,02,21,,,
IDCJAC0009,014022,2003,02,22,,,
IDCJAC0009,014022,2003,02,23,,,
IDCJAC0009,014022,2003,02,24,,,
IDCJAC0009,014022,2003,02,25,,,
IDCJAC0009,014022,2003,02,26,,,
IDCJAC0009,014022,2003,02,27,,,
IDCJAC0009,014022,2003,02,28,,,
IDCJAC0009,014022,2003,03,01,,,
IDCJAC0009,014022,2003,03,02,,,
IDCJAC0009,014022,2003,03,03,,,
IDCJAC0009,014022,2003,03,04,,,
IDCJAC0009,014022,2003,03,05,,,
IDCJAC0009,014022,2003,03,06,7.4,1,N
IDCJAC0009,014022,2003,03,07,0.8,1,N
IDCJAC0009,014022,2003,03,08,7.6,1,N
IDCJAC0009,014022,2003,03,09,7.0,1,N
IDCJAC0009,014022,2003,03,10,27.0,1,N
IDCJAC0009,014022,2003,03,11,2.0,1,N
IDCJAC0009,014022,2003,03,12,0.4,1,N
IDCJAC0009,014022,2003,03,13,0.0,1,N
IDCJAC0009,014022,2003,03,14,0.0,1,N
IDCJAC0009,014022,2003,03,15,0.0,1,N
IDCJAC0009,014022,2003,03,16,0.0,1,N
IDCJAC0009,014022,2003,03,17,1.0,1,N
