Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014933,1968,02,24,,,
IDCJAC0011,014933,1968,02,25,,,
IDCJAC0011,014933,1968,02,26,,,
IDCJAC0011,014933,1968,02,27,,,
IDCJAC0011,014933,1968,02,28,,,
IDCJAC0011,014933,1968,02,29,,,
IDCJAC0011,014933,1968,03,01,,,
IDCJAC0011,014933,1968,03,02,,,
IDCJAC0011,014933,1968,03,03,,,
IDCJAC0011,014933,1968,03,04,,,
IDCJAC0011,014933,1968,03,05,,,
IDCJAC0011,014933,1968,03,06,,,
IDCJAC0011,014933,1968,03,07,,,
IDCJAC0011,014933,1968,03,08,,,
IDCJAC0011,014933,1968,03,09,,,
IDCJAC0011,014933,1968,03,10,,,
IDCJAC0011,014933,1968,03,11,,,
IDCJAC0011,014933,1968,03,12,,,
IDCJAC0011,014933,1968,03,13,,,
IDCJAC0011,014933,1968,03,14,,,
IDCJAC0011,014933,1968,03,15,,,
IDCJAC0011,014933,1968,03,16,,,
IDCJAC0011,014933,1968,03,17,,,
IDCJAC0011,014933,1968,03,18,,,
IDCJAC0011,014933,1968,03,19,,,
IDCJAC0011,014933,1968,03,20,,,
IDCJAC0011,014933,1968,03,21,,,
IDCJAC0011,014933,1968,03,22,,,
IDCJAC0011,014933,1968,03,23,,,
IDCJAC0011,014933,1968,03,24,,,
IDCJAC0011,014933,1968,03,25,,,
IDCJAC0011,014933,1968,03,26,,,
IDCJAC0011,014933,1968,03,27,,,
IDCJAC0011,014933,1968,03,28,,,
IDCJAC0011,014933,1968,03,29,,,
IDCJAC0011,014933,1968,03,30,,,
IDCJAC0011,014933,1968,03,31,,,
IDCJAC0011,014933,1968,04,01,,,
IDCJAC0011,014933,1968,04,02,,,
IDCJAC0011,014933,1968,04,03,,,
IDCJAC0011,014933,1968,04,04,,,
IDCJAC0011,014933,1968,04,05,,,
IDCJAC0011,014933,1968,04,06,,,
IDCJAC0011,014933,1968,04,07,,,
IDCJAC0011,014933,1968,04,08,,,
IDCJAC0011,014933,1968,04,09,,,
IDCJAC0011,014933,1968,04,10,,,
IDCJAC0011,014933,1968,04,11,,,
IDCJAC0011,014933,1968,04,12,,,
IDCJAC0011,014933,1968,04,13,,,
IDCJAC0011,014933,1968,04,14,,,
IDCJAC0011,014933,1968,04,15,,,
IDCJAC0011,014933,1968,04,16,,,
IDCJAC0011,014933,1968,04,17,,,
IDCJAC0011,014933,1968,04,18,,,
IDCJAC0011,014933,1968,04,19,,,
IDCJAC0011,014933,1968,04,20,,,
IDCJAC0011,014933,1968,04,21,,,
IDCJAC0011,014933,1968,04,22,,,
IDCJAC0011,014933,1968,04,23,,,
IDCJAC0011,014933,1968,04,24,,,
IDCJAC0011,014933,1968,04,25,,,
IDCJAC0011,014933,1968,04,26,,,
IDCJAC0011,014933,1968,04,27,,,
IDCJAC0011,014933,1968,04,28,,,
IDCJAC0011,014933,1968,04,29,,,
IDCJAC0011,014933,1968,04,30,,,
IDCJAC0011,014933,1968,05,01,,,
IDCJAC0011,014933,1968,05,02,,,
IDCJAC0011,014933,1968,05,03,,,
IDCJAC0011,014933,1968,05,04,,,
IDCJAC0011,014933,1968,05,05,,,
IDCJAC0011,014933,1968,05,06,,,
IDCJAC0011,014933,1968,05,07,,,
IDCJAC0011,014933,1968,05,08,,,
IDCJAC0011,014933,1968,05,09,,,
IDCJAC0011,014933,1968,05,10,,,
IDCJAC0011,014933,1968,05,11,,,
IDCJAC0011,014933,1968,05,12,,,
IDCJAC0011,014933,1968,05,13,,,
