Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014988,2022,06,10,19.3,1,Y
IDCJAC0011,014988,2022,06,11,13.9,1,Y
IDCJAC0011,014988,2022,06,12,16.5,1,Y
IDCJAC0011,014988,2022,06,13,18.3,1,Y
IDCJAC0011,014988,2022,06,14,17.7,1,Y
IDCJAC0011,014988,2022,06,15,16.6,1,Y
IDCJAC0011,014988,2022,06,16,16.6,1,Y
IDCJAC0011,014988,2022,06,17,21.3,1,Y
IDCJAC0011,014988,2022,06,18,17.8,1,Y
IDCJAC0011,014988,2022,06,19,16.9,1,Y
IDCJAC0011,014988,2022,06,20,16.8,1,Y
IDCJAC0011,014988,2022,06,21,19.0,1,Y
IDCJAC0011,014988,2022,06,22,18.4,1,Y
IDCJAC0011,014988,2022,06,23,18.5,1,Y
IDCJAC0011,014988,2022,06,24,18.4,1,Y
IDCJAC0011,014988,2022,06,25,15.8,1,Y
IDCJAC0011,014988,2022,06,26,19.0,1,Y
IDCJAC0011,014988,2022,06,27,22.8,1,Y
IDCJAC0011,014988,2022,06,28,23.5,1,Y
IDCJAC0011,014988,2022,06,29,19.8,1,Y
IDCJAC0011,014988,2022,06,30,19.9,1,Y
IDCJAC0011,014988,2022,07,01,18.1,1,Y
IDCJAC0011,014988,2022,07,02,16.7,1,Y
IDCJAC0011,014988,2022,07,03,17.5,1,Y
IDCJAC0011,014988,2022,07,04,17.4,1,Y
IDCJAC0011,014988,2022,07,05,14.8,1,Y
IDCJAC0011,014988,2022,07,06,10.4,1,Y
IDCJAC0011,014988,2022,07,07,12.6,1,Y
IDCJAC0011,014988,2022,07,08,14.3,1,Y
IDCJAC0011,014988,2022,07,09,14.9,1,Y
IDCJAC0011,014988,2022,07,10,15.0,1,Y
IDCJAC0011,014988,2022,07,11,11.8,1,Y
IDCJAC0011,014988,2022,07,12,10.7,1,Y
IDCJAC0011,014988,2022,07,13,11.6,1,Y
IDCJAC0011,014988,2022,07,14,13.7,1,Y
IDCJAC0011,014988,2022,07,15,12.4,1,Y
IDCJAC0011,014988,2022,07,16,14.6,1,Y
IDCJAC0011,014988,2022,07,17,14.2,1,Y
IDCJAC0011,014988,2022,07,18,13.0,1,Y
IDCJAC0011,014988,2022,07,19,16.4,1,Y
IDCJAC0011,014988,2022,07,20,15.6,1,Y
IDCJAC0011,014988,2022,07,21,15.2,1,Y
IDCJAC0011,014988,2022,07,22,13.2,1,Y
IDCJAC0011,014988,2022,07,23,12.8,1,Y
IDCJAC0011,014988,2022,07,24,10.3,1,Y
IDCJAC0011,014988,2022,07,25,12.5,1,Y
IDCJAC0011,014988,2022,07,26,14.4,1,Y
IDCJAC0011,014988,2022,07,27,15.9,1,Y
IDCJAC0011,014988,2022,07,28,12.8,1,Y
IDCJAC0011,014988,2022,07,29,15.2,1,Y
IDCJAC0011,014988,2022,07,30,15.9,1,Y
IDCJAC0011,014988,2022,07,31,15.9,1,Y
IDCJAC0011,014988,2022,08,01,18.1,1,Y
IDCJAC0011,014988,2022,08,02,17.7,1,Y
IDCJAC0011,014988,2022,08,03,18.7,1,Y
IDCJAC0011,014988,2022,08,04,20.3,1,Y
IDCJAC0011,014988,2022,08,05,20.3,1,Y
IDCJAC0011,014988,2022,08,06,19.8,1,Y
IDCJAC0011,014988,2022,08,07,21.5,1,Y
IDCJAC0011,014988,2022,08,08,20.2,1,Y
IDCJAC0011,014988,2022,08,09,18.8,1,Y
IDCJAC0011,014988,2022,08,10,18.2,1,Y
IDCJAC0011,014988,2022,08,11,18.3,1,Y
IDCJAC0011,014988,2022,08,12,20.6,1,Y
